post_parent,ID,sku,parent_sku,meta:aws_url_field,meta:cdn_featured_image,meta:cdn_gallery_urls,meta:cdn_gallery_urls_0_cdn_gallery_link,meta:cdn_gallery_urls_1_cdn_gallery_link,meta:cdn_gallery_urls_2_cdn_gallery_link,meta:cdn_gallery_urls_3_cdn_gallery_link,meta:cdn_gallery_urls_4_cdn_gallery_link,meta:cdn_product_gallery,meta:cdn_url,meta:fin_sku_field,meta:wcbvp_variations_data
65057,97754,#11795,1308,,,,,,,,,,,"40760-8-Dahlia Floral Print/Navy._ADD",
65057,97756,#11796,1308,,,,,,,,,,,"40760-9-Dahlia Floral Print/Navy._ADD",
65057,97758,#11801,1308,,,,,,,,,,,"40760-9-Warm Cocoa Brown._ADD",
65057,97760,#11802,1308,,,,,,,,,,,"40760-5-Rose Petal Heart Print Scarlet Berry w/Scarlet Berry Lace._ADD",
65057,97762,#11803,1308,,,,,,,,,,,"40760-6-Rose Petal Heart Print Scarlet Berry w/Scarlet Berry Lace._ADD",
65057,97764,#11804,1308,,,,,,,,,,,"40760-7-Rose Petal Heart Print Scarlet Berry w/Scarlet Berry Lace._ADD",
65057,97766,#11805,1308,,,,,,,,,,,"40760-8-Rose Petal Heart Print Scarlet Berry w/Scarlet Berry Lace._ADD",
65057,97768,#11806,1308,,,,,,,,,,,"40760-9-Rose Petal Heart Print Scarlet Berry w/Scarlet Berry Lace._ADD",
65057,97770,#11807,1308,,,,,,,,,,,"40760-5-Mini Floral Ditsy/Black._ADD",
65057,97772,#11808,1308,,,,,,,,,,,"40760-6-Mini Floral Ditsy/Black._ADD",
65057,97774,#11809,1308,,,,,,,,,,,"40760-7-Mini Floral Ditsy/Black._ADD",
65057,97776,#11810,1308,,,,,,,,,,,"40760-8-Mini Floral Ditsy/Black._ADD",
65057,97778,#11811,1308,,,,,,,,,,,"40760-9-Mini Floral Ditsy/Black._ADD",
65057,97780,#11812,1308,,,,,,,,,,,40760-5-A30._ADD,
65057,97782,#11813,1308,,,,,,,,,,,40760-6-A30._ADD,
65057,97784,#11814,1308,,,,,,,,,,,40760-7-A30._ADD,
65057,97786,#11815,1308,,,,,,,,,,,40760-8-A30._ADD,
65057,97788,#11816,1308,,,,,,,,,,,40760-9-A30._ADD,
65057,97790,#11817,1308,,,,,,,,,,,40760-5-A31._ADD,
65057,97792,#11818,1308,,,,,,,,,,,40760-6-A31._ADD,
65057,97794,#11819,1308,,,,,,,,,,,40760-7-A31._ADD,
65057,97796,#11820,1308,,,,,,,,,,,40760-8-A31._ADD,
65057,97798,#11821,1308,,,,,,,,,,,40760-9-A31._ADD,
65057,97800,#11822,1308,,,,,,,,,,,40760-5-A9Z._ADD,
65057,97802,#11823,1308,,,,,,,,,,,40760-6-A9Z._ADD,
65057,97804,#11824,1308,,,,,,,,,,,40760-7-A9Z._ADD,
65057,97806,#11825,1308,,,,,,,,,,,40760-8-A9Z._ADD,
65057,97808,#11826,1308,,,,,,,,,,,40760-9-A9Z._ADD,
65057,97810,#11827,1308,,,,,,,,,,,40760-5-C4T._ADD,
65057,97812,#11828,1308,,,,,,,,,,,40760-6-C4T._ADD,
65057,97814,#11829,1308,,,,,,,,,,,40760-7-C4T._ADD,
65057,97816,#11830,1308,,,,,,,,,,,40760-8-C4T._ADD,
65057,97818,#11831,1308,,,,,,,,,,,40760-9-C4T._ADD,
65057,97820,#11832,1308,,,,,,,,,,,40760-6-DXX._ADD,
65057,97822,#11833,1308,,,,,,,,,,,40760-7-DXX._ADD,
65057,97824,#11834,1308,,,,,,,,,,,40760-8-DXX._ADD,
65057,97826,#11835,1308,,,,,,,,,,,40760-5-DZV._ADD,
65057,97828,#11836,1308,,,,,,,,,,,40760-6-DZV._ADD,
65057,97830,#11837,1308,,,,,,,,,,,40760-7-DZV._ADD,
65057,97832,#11838,1308,,,,,,,,,,,40760-8-DZV._ADD,
65057,97834,#11839,1308,,,,,,,,,,,40760-9-DZV._ADD,
65057,97836,#11840,1308,,,,,,,,,,,40760-5-E1U._ADD,
65057,97838,#11841,1308,,,,,,,,,,,40760-6-E1U._ADD,
65057,97840,#11842,1308,,,,,,,,,,,40760-7-E1U._ADD,
65057,97842,#11843,1308,,,,,,,,,,,40760-8-E1U._ADD,
65057,97844,#11844,1308,,,,,,,,,,,40760-9-E1U._ADD,
65057,97846,#11845,1308,,,,,,,,,,,40760-5-EG5._ADD,
65057,97848,#11846,1308,,,,,,,,,,,40760-6-EG5._ADD,
65057,97850,#11847,1308,,,,,,,,,,,40760-7-EG5._ADD,
65057,97852,#11848,1308,,,,,,,,,,,40760-8-EG5._ADD,
65057,97854,#11849,1308,,,,,,,,,,,40760-9-EG5._ADD,
65057,97856,#11850,1308,,,,,,,,,,,40760-5-G22._ADD,
65057,97858,#11851,1308,,,,,,,,,,,40760-6-G22._ADD,
65057,97860,#11852,1308,,,,,,,,,,,40760-7-G22._ADD,
65057,97862,#11853,1308,,,,,,,,,,,40760-9-G22._ADD,
65057,97864,#11854,1308,,,,,,,,,,,40760-5-IU9._ADD,
65057,97866,#11855,1308,,,,,,,,,,,40760-6-IU9._ADD,
65057,97868,#11856,1308,,,,,,,,,,,40760-7-IU9._ADD,
65057,97870,#11857,1308,,,,,,,,,,,40760-8-IU9._ADD,
65057,97872,#11858,1308,,,,,,,,,,,40760-9-IU9._ADD,
65057,97874,#11863,1308,,,,,,,,,,,40760-9-9U5._ADD,
65057,97876,#11864,1308,,,,,,,,,,,40760-5-I83._ADD,
65057,97878,#11865,1308,,,,,,,,,,,40760-6-I83._ADD,
65057,97880,#11866,1308,,,,,,,,,,,40760-7-I83._ADD,
65057,97882,#11867,1308,,,,,,,,,,,40760-8-I83._ADD,
65057,97884,#11868,1308,,,,,,,,,,,40760-9-I83._ADD,
65057,97886,#11869,1308,,,,,,,,,,,40760-5-Z6B._ADD,
65057,97888,#11870,1308,,,,,,,,,,,40760-6-Z6B._ADD,
65057,97890,#11871,1308,,,,,,,,,,,40760-7-Z6B._ADD,
65057,97892,#11872,1308,,,,,,,,,,,40760-8-Z6B._ADD,
65057,97894,#11873,1308,,,,,,,,,,,40760-9-Z6B._ADD,
65057,97896,#11874,1308,,,,,,,,,,,40760-5-ALOA._ADD,
65057,97898,#11875,1308,,,,,,,,,,,40760-6-ALOA._ADD,
65057,97900,#11876,1308,,,,,,,,,,,40760-7-ALOA._ADD,
65057,97902,#11877,1308,,,,,,,,,,,40760-8-ALOA._ADD,
65057,97904,#11878,1308,,,,,,,,,,,40760-9-ALOA._ADD,
65057,97906,#11879,1308,,,,,,,,,,,"40760-6-Sensuos Animal w/Morning Fog._ADD",
65057,97908,#11885,1308,,,,,,,,,,,40760-5-ALSA._ADD,
65057,97910,#11886,1308,,,,,,,,,,,40760-6-ALSA._ADD,
65057,97912,#11887,1308,,,,,,,,,,,40760-7-ALSA._ADD,
65057,97914,#11888,1308,,,,,,,,,,,40760-8-ALSA._ADD,
65057,97916,#11889,1308,,,,,,,,,,,40760-9-ALSA._ADD,
65057,97918,#11890,1308,,,,,,,,,,,40760-5-ALZA._ADD,
65057,97920,#11891,1308,,,,,,,,,,,40760-6-ALZA._ADD,
65057,97922,#11892,1308,,,,,,,,,,,40760-7-ALZA._ADD,
65057,97924,#11893,1308,,,,,,,,,,,40760-8-ALZA._ADD,
65057,97926,#11894,1308,,,,,,,,,,,40760-9-ALZA._ADD,
65057,97928,#11895,1308,,,,,,,,,,,40760-5-AP6A._ADD,
65057,97930,#11898,1308,,,,,,,,,,,40760-8-AP6A._ADD,
65057,97932,#11899,1308,,,,,,,,,,,40760-9-AP6A._ADD,
65057,97934,#11900,1308,,,,,,,,,,,40760-5-AL4A._ADD,
65057,97936,#11901,1308,,,,,,,,,,,40760-6-AL4A._ADD,
65057,97938,#11902,1308,,,,,,,,,,,40760-7-AL4A._ADD,
65057,97940,#11903,1308,,,,,,,,,,,40760-8-AL4A._ADD,
65057,97942,#11904,1308,,,,,,,,,,,40760-9-AL4A._ADD,
65057,97944,#11905,1308,,,,,,,,,,,40760-5-AVMA._ADD,
65057,97946,#11906,1308,,,,,,,,,,,40760-6-AVMA._ADD,
65057,97948,#11907,1308,,,,,,,,,,,40760-7-AVMA._ADD,
65057,97950,#11909,1308,,,,,,,,,,,40760-9-AVMA._ADD,
65057,97952,#11915,1308,,,,,,,,,,,"40760-7-Zen Blue._ADD",
65057,97954,#11916,1308,,,,,,,,,,,"40760-8-Zen Blue._ADD",
65057,97956,#11917,1308,,,,,,,,,,,40760-5-Sandshell._ADD,
65057,97958,#11918,1308,,,,,,,,,,,40760-6-Sandshell._ADD,
65057,97960,#11919,1308,,,,,,,,,,,40760-7-Sandshell._ADD,
65057,97962,#11920,1308,,,,,,,,,,,40760-8-Sandshell._ADD,
65057,97964,#11921,1308,,,,,,,,,,,40760-9-Sandshell._ADD,
65057,97966,#11922,1308,,,,,,,,,,,40760-5-A7EC._ADD,
65057,97968,#11923,1308,,,,,,,,,,,40760-6-A7EC._ADD,
65057,97970,#11924,1308,,,,,,,,,,,40760-7-A7EC._ADD,
65057,97972,#11925,1308,,,,,,,,,,,40760-8-A7EC._ADD,
65057,97974,#11926,1308,,,,,,,,,,,40760-9-A7EC._ADD,
65057,97976,#11927,1308,,,,,,,,,,,40760-5-ACND._ADD,
65057,97978,#11928,1308,,,,,,,,,,,40760-6-ACND._ADD,
65057,97980,#11929,1308,,,,,,,,,,,40760-7-ACND._ADD,
65057,97982,#11930,1308,,,,,,,,,,,40760-8-ACND._ADD,
65057,97984,#11931,1308,,,,,,,,,,,40760-9-ACND._ADD,
65057,97986,#11934,1308,,,,,,,,,,,40760-7-ACPD._ADD,
65057,97988,#11935,1308,,,,,,,,,,,40760-8-ACPD._ADD,
65057,97990,#11936,1308,,,,,,,,,,,40760-9-ACPD._ADD,
65057,97992,#11937,1308,,,,,,,,,,,"40760-5-Fanciful Heart Print/Wild Strawberry._ADD",
65057,97994,#11938,1308,,,,,,,,,,,"40760-6-Fanciful Heart Print/Wild Strawberry._ADD",
65057,97996,#11939,1308,,,,,,,,,,,"40760-7-Fanciful Heart Print/Wild Strawberry._ADD",
65057,97998,#11940,1308,,,,,,,,,,,"40760-8-Fanciful Heart Print/Wild Strawberry._ADD",
65057,98000,#11941,1308,,,,,,,,,,,40760-5-AQ0D._ADD,
65057,98002,#11943,1308,,,,,,,,,,,40760-7-AQ0D._ADD,
65057,98004,#11944,1308,,,,,,,,,,,40760-8-AQ0D._ADD,
65057,98006,#11945,1308,,,,,,,,,,,40760-9-AQ0D._ADD,
65057,98008,#11946,1308,,,,,,,,,,,40760-5-1I6._ADD,
65057,98010,#11947,1308,,,,,,,,,,,40760-6-1I6._ADD,
65057,98012,#11948,1308,,,,,,,,,,,40760-7-1I6._ADD,
65057,98014,#11949,1308,,,,,,,,,,,40760-8-1I6._ADD,
65057,98016,#11950,1308,,,,,,,,,,,40760-9-1I6._ADD,
65057,98018,#11952,1308,,,,,,,,,,,40760-6-YQ0._ADD,
65057,98020,#11953,1308,,,,,,,,,,,40760-7-YQ0._ADD,
65057,98022,#11954,1308,,,,,,,,,,,40760-8-YQ0._ADD,
65057,98024,#11955,1308,,,,,,,,,,,40760-9-YQ0._ADD,
65057,98026,#11956,1308,,,,,,,,,,,40760-5-1Z7._ADD,
65057,98028,#11957,1308,,,,,,,,,,,40760-6-1Z7._ADD,
65057,98030,#11958,1308,,,,,,,,,,,40760-7-1Z7._ADD,
65057,98032,#11959,1308,,,,,,,,,,,40760-8-1Z7._ADD,
65057,98034,#11960,1308,,,,,,,,,,,40760-9-1Z7._ADD,
65057,98036,#11961,1308,,,,,,,,,,,"40760-6-Lavender Sparkle._ADD",
65057,98038,#11962,1308,,,,,,,,,,,"40760-7-Lavender Sparkle._ADD",
65057,98040,#11963,1308,,,,,,,,,,,"40760-8-Lavender Sparkle._ADD",
65057,98042,#11965,1308,,,,,,,,,,,40760-6-50W._ADD,
65057,98044,#11966,1308,,,,,,,,,,,40760-7-50W._ADD,
65057,98046,#11968,1308,,,,,,,,,,,40760-9-50W._ADD,
65057,98048,#11969,1308,,,,,,,,,,,40760-5-5J0._ADD,
65057,98050,#11970,1308,,,,,,,,,,,40760-6-5J0._ADD,
65057,98052,#11971,1308,,,,,,,,,,,40760-7-5J0._ADD,
65057,98054,#11972,1308,,,,,,,,,,,40760-8-5J0._ADD,
65057,98056,#11973,1308,,,,,,,,,,,40760-9-5J0._ADD,
65057,98058,#11974,1308,,,,,,,,,,,40760-5-Razzleberry._ADD,
65057,98060,#11975,1308,,,,,,,,,,,40760-6-Razzleberry._ADD,
65057,98062,#11976,1308,,,,,,,,,,,40760-7-Razzleberry._ADD,
65057,98064,#11977,1308,,,,,,,,,,,40760-8-Razzleberry._ADD,
65057,98066,#11978,1308,,,,,,,,,,,40760-9-Razzleberry._ADD,
65057,98068,#11979,1308,,,,,,,,,,,40760-5-NYH._ADD,
65057,98070,#11980,1308,,,,,,,,,,,40760-6-NYH._ADD,
65057,98072,#11981,1308,,,,,,,,,,,40760-7-NYH._ADD,
65057,98074,#11982,1308,,,,,,,,,,,40760-8-NYH._ADD,
65057,98076,#11983,1308,,,,,,,,,,,40760-9-NYH._ADD,
65057,98078,#11984,1308,,,,,,,,,,,"40760-5-Linear Dot w/Valiant Violet._ADD",
65057,98080,#11985,1308,,,,,,,,,,,"40760-6-Linear Dot w/Valiant Violet._ADD",
65057,98082,#11986,1308,,,,,,,,,,,"40760-7-Linear Dot w/Valiant Violet._ADD",
65057,98084,#11987,1308,,,,,,,,,,,"40760-8-Linear Dot w/Valiant Violet._ADD",
65057,98086,#11988,1308,,,,,,,,,,,"40760-5-Sensuos Animal w/Morning Fog._ADD",
65057,98088,#11989,1308,,,,,,,,,,,"40760-9-Sensuos Animal w/Morning Fog._ADD",
65057,98090,#11991,1308,,,,,,,,,,,"40760-6-Strawberry Dot Print w/ Wild Strawberry._ADD",
65057,98092,#11993,1308,,,,,,,,,,,"40760-8-Strawberry Dot Print w/ Wild Strawberry._ADD",
65057,98094,#11995,1308,,,,,,,,,,,"40760-5-Paris Animal w/Paris Nude._ADD",
65057,98096,#11996,1308,,,,,,,,,,,"40760-6-Paris Animal w/Paris Nude._ADD",
65057,98098,#11997,1308,,,,,,,,,,,"40760-7-Paris Animal w/Paris Nude._ADD",
65057,98100,#11998,1308,,,,,,,,,,,"40760-8-Paris Animal w/Paris Nude._ADD",
65057,98102,#11999,1308,,,,,,,,,,,"40760-9-Paris Animal w/Paris Nude._ADD",
65057,98104,#12000,1308,,,,,,,,,,,"40760-9-Love Me Print._ADD",
65057,98106,#12001,1308,,,,,,,,,,,"40760-5-Candy Stripe Print w/Water Iris._ADD",
65057,98108,#12002,1308,,,,,,,,,,,"40760-6-Candy Stripe Print w/Water Iris._ADD",
65057,98110,#12003,1308,,,,,,,,,,,"40760-7-Candy Stripe Print w/Water Iris._ADD",
65057,98112,#12004,1308,,,,,,,,,,,"40760-8-Candy Stripe Print w/Water Iris._ADD",
65057,125502,#11896,1308,,,,,,,,,,,40760-6-AP6A._ADD,
65057,125503,#11897,1308,,,,,,,,,,,40760-7-AP6A._ADD,
65057,125504,#11908,1308,,,,,,,,,,,40760-8-AVMA._ADD,
65057,178192,#418889,1308,,,,,,,,,,,"40760-8-Boucle Texture Print/Petro Teal._ADD",
65057,178193,#418890,1308,,,,,,,,,,,"40760-6-Petro Teal._ADD",
65057,178194,#418891,1308,,,,,,,,,,,"40760-8-Navy Black Lace Print/Black._ADD",
65057,178195,#418949,1308,,,,,,,,,,,"40760-5-Petro Teal._ADD",
65057,178196,#418950,1308,,,,,,,,,,,"40760-5-Navy Black Lace Print/Black._ADD",
65057,178197,#419100,1308,,,,,,,,,,,"40760-8-Petro Teal._ADD",
